adhE,nlpD_rpoS,narZYWV,narL,katG,alkA,frdABCD,fnr,dcuB_fumB,osmY,ansB,tdcABCDEFG,aspA,narGHJI,cyoABCDE,focA_pflB,dps,fdnGHI,nhaA,narK
181.1275128537,6.5015815909,77.7793387083,583.6696464335,17.1269896534,27.6972485011,1045.1751496409,673.2398239012,579.9107156751,99.8284188372,820.7777183953,8102.9728650322,3322.6908457143,583.0027316671,114.4566172431,837.2873600338,583.8228395678,1742.6602645983,370.2880950006,3253.9580380978
1386.6632572307,46.2857411925,461.6072695812,427.0570819501,96.8624120845,133.2461538523,1949.2811601322,1393.6970760907,966.2995603453,352.0045626899,1250.0406814362,10355.4310506818,4493.2785349588,607.6307694292,62.5779794685,989.6016268727,3114.2616552121,2213.4360789547,2471.4482521075,4182.9698731239
223.6241392097,8.8299043745,107.4888872011,585.4568767053,17.5024163677,46.4363825823,817.199934597,609.8458042165,353.3557823484,112.404108412,505.3931877397,6803.7462786767,2289.6208465832,669.7680590297,111.8571512765,488.7780948785,683.5860529097,1923.7513187844,414.5695728797,3516.0407501354
3976.4812612532,148.2711935519,768.534287674,96.1054571004,169.833310552,293.4585367281,2540.0351965219,1980.3913791548,1544.2751462033,833.4357225294,1693.1690543242,10079.4051025087,6042.7664028888,599.6839269807,27.6537514045,2333.4243898463,4864.4408534173,1766.7336868742,4703.1045923601,2582.7092345533
2977.5428758453,108.4504847177,697.9101725628,274.5077218982,125.9805542537,244.1047428183,2800.6832844674,2584.1638268063,1314.2739563607,592.6218115964,1717.5162003089,12133.6519343318,5746.0738560542,742.6221645117,8.3123584312,1755.636967972,4223.2471283392,2371.1049937142,4073.8167640658,4320.8651432682
745.087918967,21.3866095918,383.5794987299,447.0986488816,47.5666932638,88.4190337485,1262.16398745,906.3534137017,494.9337510968,244.1871560433,1004.5745056696,10202.0692037521,3815.6352890142,779.1598168641,85.5607330144,787.4018535272,1820.0884478839,1825.9117924095,1279.3329174213,3734.7457782674
4692.2819050439,157.1954022456,786.0771758555,114.2265043844,134.5072336234,268.7220427709,1202.7588969191,478.300604496,644.3848518829,829.8378981305,612.6047376449,6109.9919418834,2567.3064604162,472.888165138,104.1501996141,1519.3697486775,3743.1639856571,1090.4939780898,3853.6398345882,1534.4534407003
4174.3779942122,117.3492835874,529.8355713274,247.6924242145,138.1988274433,211.1571559981,1759.1104703178,951.8462331414,811.2360612308,694.8926955351,1042.2991854368,10466.4884584201,3368.9093175135,546.2642264611,80.6426746849,1319.0244190825,3393.703360271,1740.8164180037,3420.0234399333,2605.1586501492
1542.6277367029,45.4164655141,326.003603948,428.9162587698,96.5927981048,161.2651907624,1405.3227151163,727.1332947675,707.7664137151,406.9775541659,981.8375316254,8896.9892648616,4887.9655680383,668.7917766569,91.5009458187,1120.9089492262,2277.8514517171,1821.1159037178,2289.7907660162,3713.3295041823
1140.6119714734,46.4237246627,377.5531878277,437.6967018188,93.395760485,166.5369220305,1192.8854196234,592.2208742456,562.2628475121,399.436508558,882.5814731924,5975.4553091614,2562.7895559797,780.526247312,99.2336125594,882.4903083297,2701.6161930947,1295.7534080788,2145.0265087635,2755.236039431
1338.1987645328,60.3584551308,409.2655483303,391.3380242642,107.4695052482,171.2391222554,1888.531309507,2123.0371543311,1127.0288166061,523.9325228044,1578.2014455712,11705.2937424766,5566.1076557126,713.9267046514,20.5057371233,1325.7693234625,3179.847420459,1963.9362877063,2429.2740717723,4653.0695683174
1623.1479995215,78.0750730728,473.2489560514,390.3880390468,120.2805983654,211.0240495387,349.0547356721,142.2371448986,268.2987290311,604.1838523593,202.6921454774,4199.4955811174,892.0909787189,567.6676131826,129.6107410605,274.1551058583,2839.52628322,1064.7536589533,2604.8354105483,1697.4280737894
266.0308191162,6.7327076579,83.4568060198,588.6767221232,15.4381157447,27.4848601746,975.7874146809,845.4159441668,588.9069671511,90.5977235415,793.6386305626,8821.8448600343,3950.9957084953,570.3208612377,80.6854644359,791.1241295512,501.4032525223,2109.9267972279,299.356154733,4847.4638354153
1372.554788528,38.2499296858,369.2096039737,551.5673911475,69.5699522399,163.7072532299,1999.0517859249,1048.3444160221,668.4864461232,339.3387290182,1253.0320693781,7084.8160565245,4202.0850587314,687.3964223258,67.9241293712,1062.1650011326,3085.9848111201,1982.2860841266,2419.4279297823,4793.3895181427
4852.7724708786,164.7132188072,785.8775719399,44.9121776079,172.2337878403,313.286054376,1675.6039076139,1120.7657351022,1247.9914798063,861.7823053925,1131.4938703331,9691.1251054321,3855.4891703183,340.1915503571,52.7887083165,2899.6040015923,5117.8183083378,1313.9163106063,4993.4206987898,1582.5051438563
1135.9704357389,47.0199789492,385.653721871,488.2706805387,55.0361480565,135.4167219162,2337.1523898349,2002.2190482489,931.6533573135,476.2250882356,1454.4281276383,11156.5827589113,4990.4472222854,590.8184818026,26.6431333525,1137.1159384052,2510.0523624191,2369.040408239,1749.1052751783,4630.4793831671
3195.8184203899,108.636580739,781.2889455853,247.5691915928,126.1271778172,203.9462082248,2146.9759021255,835.5887923436,792.6879798226,593.9492347774,888.4931743196,9132.4190152908,4846.479399292,760.8208885069,76.560599491,1093.279935907,3806.7385473958,1114.5410351055,3880.1580231006,3464.8961280541
1915.6758852156,92.577518009,601.5530214367,309.2220675236,121.8466123438,213.2063614772,87.4806386032,30.0546553641,40.8454434987,760.7868646413,43.8020397345,2340.7208263302,218.0644735455,504.1959358823,174.2446375926,146.7049598351,3544.2056492552,1025.8109240679,3320.0873792048,1137.9700621438
968.4646046485,31.3579995363,389.0986494509,478.4124597125,74.8810438058,128.5506950976,2018.7718776994,1675.6919361454,1123.2213135039,345.4530913161,1163.8766469716,10283.7070355142,5321.9817722368,678.4306265046,40.5644618887,1107.2642440418,1905.5138922388,1970.0260544581,1958.7826592088,5060.7697199229
196.0478924628,6.0128088231,109.7153309244,594.153032151,11.0516939162,27.5971757259,635.8235116446,569.7227410481,412.1976305249,95.8989936664,711.6365393261,6808.3103599349,2844.2495862525,660.1027568674,110.1624117037,556.9393114744,575.2584099852,2028.0708820525,341.0959584341,3245.5209856439
1623.2601698103,71.019259979,544.6188861275,363.2389735164,92.9991239623,219.2955496683,29.1560494633,4.4070810597,8.0317942454,516.5119732147,5.0452838597,2234.472253156,27.0662328113,445.2801248939,180.5907930669,20.2396944779,4033.77448768,826.90142577,2721.5478318844,1184.421957863
3609.3644820088,125.0015504433,759.5004263431,202.0086637066,153.9426694613,300.3248513875,1168.137484861,818.0008572332,793.7114614796,828.3003665899,918.4760821296,7747.4032377909,4384.9434847189,528.4860253195,107.4679024497,1622.203938239,4545.0912940043,1477.3908849638,4488.4489524712,2090.2671809226
4155.3774402095,168.7474885875,710.0012465834,142.5975230033,150.5468054936,289.4004807888,2302.1865922823,1091.7738450341,1200.80504761,803.6515063979,873.2301025037,7546.8986785171,4963.2234220987,586.942054815,79.9549058996,2226.7349448658,5034.8769724669,1353.3772396764,4657.2909991743,2096.598368598
912.3951450689,30.5076797406,341.9965245133,571.4423837963,42.1236256075,107.6971292302,591.74060352,432.7792841631,342.6302507434,270.378905884,513.81961009,7294.3227754406,1639.7880117395,655.2506135603,157.8603377166,482.6213133174,1587.1071635593,1369.1805886153,1591.3278114488,3349.8771061243
4322.7190261815,179.1086993379,814.6038916778,48.4545595598,169.7633749487,306.3151054945,3435.3271453211,2786.3452327139,1565.5808784466,837.5333969445,1785.4393878232,12448.432823993,6175.45291355,445.7925999504,0.5415654315,2950.5617432722,5100.0297299331,1785.0702889461,4639.9600470755,1922.8861503184
1553.7927712543,60.5468955567,482.6904658298,449.4099768098,98.5201666413,154.0002662198,857.8878998993,439.1415396567,517.6181663761,402.9401743329,706.9951582915,8102.964032533,3108.4481464623,650.983835776,143.3897277936,797.3512559331,3032.4120155724,1188.3924380844,1994.2686061812,2682.0573839914
2763.0907468374,92.727167488,800.5939068956,263.6901040669,140.3407094983,292.8728040329,2823.859967438,2545.2449730712,1546.2783369186,627.7590317896,1693.3290353985,12058.6956595373,6045.1755958406,801.3847154633,10.1227628036,2153.3241523355,4185.5956252192,1826.8196702251,4023.6394538699,4720.2105992727
4025.6773490029,141.8677539036,761.5692332642,103.6195135806,156.3985278109,295.1025362825,2687.1598343325,1423.8846855441,1238.8649456662,692.0941531722,1315.5733495781,11452.7718048183,5314.0687863168,661.994617421,38.3016908291,2324.5550022436,5028.2712599068,1372.1449970451,4928.9256883615,3349.0480427864
965.1534926614,30.6988405549,284.0680947938,549.4614578363,45.4920702795,92.225212365,2394.141975282,1646.0101237048,923.3992777405,340.0210596193,1050.1345986656,11248.5925663102,4513.1593194387,756.2178447284,40.0265225386,1107.8270041799,2137.4392192748,2531.9381420898,1352.3726375507,5092.7562325554
4049.68294896,151.2977205472,717.5643239935,142.7682261824,147.0366104849,295.7138849038,1941.206218838,1168.9539621513,1201.7501426796,703.2374183357,1266.6048718495,10244.9981857002,4398.2440719627,736.1184170777,60.0296706262,1830.8338170196,4707.226402803,1565.5792896566,4835.7277417552,2429.0215276423
2569.2017234501,98.6898951818,669.797901015,310.1960855774,126.30634018,291.7960423002,2030.6667007288,1176.3794210909,787.202231979,583.7823612304,1213.5866016513,9658.1431769675,4073.0178445827,705.3378038501,76.2657215656,1279.2748923444,4025.0136267845,1503.5992961757,3671.8506101145,3270.2620784777
2057.4765694552,120.120729836,718.7396517325,299.0665383056,134.0528177015,276.83502838,1692.7913323741,1180.3665078529,934.4344435538,608.5803121591,1041.9623449777,10874.5857389625,4352.1950157664,599.7120583839,77.953812286,1158.1285395635,4016.7396488009,1396.0616927498,3346.1921485638,3331.7280064696
5763.9194453105,137.2599397366,771.8255765366,83.451736501,155.5443316244,309.1603439793,3237.2144412127,2626.3006442061,1661.1981189403,813.5270455385,1713.617237792,12216.0816224789,6047.4204051738,546.2954946134,5.0566288389,3005.0259463071,5060.4123549063,1963.7639099223,4873.8314589903,2601.3039124025
4765.3716070262,165.5985411632,817.7281449905,43.217502052,169.3866662985,311.6991288361,2044.5567930491,1019.7041732371,1258.2251706206,867.8322747127,1219.1753154379,9065.5746464192,3487.3469574362,342.1279725985,68.9471874314,2438.7050043129,5128.8748971622,1072.6611847738,4888.5854944524,1167.0048405732
3040.2754716596,105.6895516974,686.2975618104,193.4701682123,138.0814601777,287.4569343222,2851.1583285528,1717.2533718634,1336.5023177406,718.9811763225,1426.3378361538,11786.1209181904,5224.2049870081,718.7421178872,39.089524274,1876.4537786674,4542.9603096168,1816.6750800643,4227.4186529259,3928.1962459878
